ui_at_learning_limit|(w limicie nauki dla tego wyścigu)
ui_not_enough_skill_points_to_learn|(Niewystarczająca ilość punktów umiejętności aby się nauczyć)
ui_not_enough_attributetype_to_learn_this_skill|(Za mało %s, aby nauczyć się tej umiejętności)
ui_explanation_agility|Zwinność: Za każdy przyznany punkt dostajesz pięć punktów broni i zwiększoną szybkość ataku o 0,5%. Poniższe umiejętności nie mogą być wyższe niż 1/3 punktów zwinności: Mistrzostwo broni, Tarcza, Atletyka, Jeździectwo, Łucznictwo Konne, Łupienie.
ui_retreated_battle|%s zostało skierowanych.
ui_riding_skill_not_adequate_to_mount|(Umiejętność jeździecka za niska)
ui_camp|Akcja 
ui_tutorial_inventory|W The Last Days potrzebujesz Punktów Zasobów do zdobycia sprzętu. Punkty Zasobów są zależne od możliwości dostarczania ich przez frakcje, oraz jak duże masz prawo do używania zasobów frakcji.
ui_you_dont_have_value|Nie masz: %s
ui_merchant_cant_afford_value|%s: Sprzedajesz nam więcej niż możemy zapłacić! Może zachowasz coś sobie? (Sprzedajesz dobra warte %s, kiedy możemy zapłacić tylko %s)
ui_merchant_pay_whatever|Nie potrzebuje żadnego z nich, więc zatrzymaj go.
ui_horse|Dosiądź
ui_reclaim_your_sold_goods|Zabierz z powrotem sprzedawane przedmioty, przed kupieniem tego!
ui_return_your_bought_goods|Oddaj kupowane przedmioty, przed sprzedażą tego!
ui_return_price|jeżeli zwrócono: +%d Res.P.
ui_sell_price|jeżeli dano: +%d Res.P.
ui_reclaim_price|do odzyskania: -%d Res.P.
ui_buying_price|Do zajęcia: -%d Res.P.
ui_notification_riding_skill_not_enough|Twoje umiejętności jeździeckie nie są dostatecznie wysokie, aby móc dosiąść go.
ui_notification_payment_value|Zjedzono %s
ui_notification_payment_receive_value|Zyskano %s
ui_weekly_cost_value|Utrzymanie: %s
ui_sell|Daj
ui_hire|Werbunek
ui_notification_cant_hire|(Masz za mało R.P, aby rekrutować)
ui_joining_cost_weekly_wage|Werbunek: %d Res.Pts. -- Utrzymanie: %d Res.Pts.
ui_weekly_wage|Koszty utrzymania: %d Res.P
ui_price|Wartość: %d Res.P.
ui_cant_reload_this_weapon_on_horseback|Nie można przeładować rej broni podczas jazdy wierzchowcem. 
ui_delivered_number_damage_to_horse|Wierzchowiec otrzymał %d obrażeń.
ui_horse_charged_for_number_damage|Wierzchowiec szarżując zadał %d obrażeń.
ui_horse_received_number_damage|Wierzchowiec otrzymał %d obrażeń.
ui_horse_fell_dead|Wierzchowiec pada martwy...
ui_horse_crippled|Wierzchowiec okaleczony...
ui_you_got_value|%s Zarobione
ui_has_deserted_the_party|Opuścił oddział. 
ui_have_deserted_the_party|opuścił oddział .
ui_loading_textures|Ładowanie tekstur (bądź cierpliwy)...
ui_order_hold_fire_toggle|Nie strzelać/Strzelać na rozkaz (Przełącznik) 
ui_order_dismount_toggle|Rozkaz Z wierzchowca/Na wierzchowce (Przełącznik) 
ui_mount_horses_e_|%s, Na wierzchowce! 
ui_hold_fire_e_|%s, Nie strzelać!
ui_fire_at_will_e_|%s, Strzelać na rozkaz!
ui_recent_messages|Ostatnia wiadomość
ui_value_denars|%d Punkty zasobów
ui_cannot_be_used_on_horseback|Nie można używać podczas jazdy konnej
ui_upgrade_to_value|Ulepsz do %s
ui_notification_cant_upgrade|(Nie można ulepszać podczas dawania żołnierzy) 
