dlga_start:close_window|Warning: This line is never displayed. It is just for storing conversation variables.
dlga_start:prisoner_chat_00|   
dlga_prisoner_chat:prisoner_chat_00|   
dlga_start:member_chat_00|   
dlga_member_chat:member_chat_00|   
dlga_member_chat_00:close_window|Warning: This line is never displayed. It is just for storing conversation variables.
dlga_event_triggered:close_window|Warning: This line is never displayed. It is just for storing conversation variables.
dlga_start:mutiny_pretalk_1|Эй, {playername}. Вот, что мы тебе хотим сказать.. ^Парни недовольны! Они хотят больше развлечений, а в округе их не сыскать.
dlga_mutiny_pretalk_1:mutiny_pretalk_2|Вернуться в строй, слизняк! Мы ведем войну, a я твой командир.
dlga_mutiny_pretalk_2:close_window|Как прикажете, командир. Как прикажите...
dlga_start:mutiny_talk_1|Эй, командир.  Вот, что мы тебе хотим сказать.. Парни разочарованы, они очень разочарованы.^Им не хватает мяса и веселья.^Они говорят, что ты слабый предводитель, командир!
dlga_mutiny_talk_1:mutiny_talk_2|Что? Бунт в военное время?^Такое паникерство карается смертью, слизняк!
dlga_mutiny_talk_2:close_window|Вот, что мы тебе хотим сказать...^Парни думают, что из меня командир выйдет лучше, когда Я УБЬЮ ТЕБЯ!
dlga_start:troll_introduce_1|Проблемы?
dlga_start:troll_talk_1|Ты спятил?
dlga_troll_introduce_1:troll_goodbye|Ого! Говорящий тролль?!
dlga_troll_introduce_1:close_window|У меня есть лошадь.
dlga_troll_talk_1:troll_talk_2|Потролль меня, тролль.
dlga_troll_talk_1:close_window|У меня есть лошадь.
dlga_troll_talk_2:troll_talk_3|Вызов принят!^^{s4}
dlga_troll_talk_3:troll_beaten|{s6}
dlga_troll_talk_3:troll_goodbye|{s5}
dlga_troll_beaten:troll_talk_1|Я склоняюсь перед вашей мудростью, Мастер Охотник на Троллей!
dlga_troll_goodbye:close_window|ТРОЛЬЛОЛОЛОЛОЛОЛОЛОЛОЛЬ!
dlga_start:hobbit_merry_talk_met|Снова здравствуйте, {playername}!
dlga_start:hobbit_pippin_talk_met|Снова здравствуйте, {playername}!
dlga_start:hobbit_general_talk_1|Здравствуйте, {господин/госпожа}! Меня зовут Мериадок Брендибак, но вы можете звать меня Мерри!
dlga_start:hobbit_general_talk_1.1|Здравствуйте, {господин/госпожа}! Меня зовут Перегрин Тук, но вы можете звать меня Пиппин!
dlga_hobbit_general_talk_1:close_window|Сейчас я занят.
dlga_hobbit_general_talk_1:hobbit_general_talk_first_met|Думаю, что я раньше никогда не встречал представителей вашего народа.
dlga_hobbit_general_talk_1:hobbit_general_talk_second_met|Мне кажется, что ранее я встречал похожего на вас человечка, в Эдорасе.
dlga_hobbit_general_talk_1:hobbit_general_talk_second_met.1|Мне кажется, что ранее я встречал похожего на вас человечка, в Минас-Тирите.
dlga_hobbit_general_talk_first_met:hobbit_general_talk_3|Я знаю. Я прибыл издалека! Я хоббит, {господин/госпожа}, из Шира.
dlga_hobbit_general_talk_second_met:hobbit_general_talk_3|О, должно быть, это мой дорогой кузен! Перегрин Тук, или Пиппин, как мы его зовем. Мы хоббиты, {господин/госпожа}, и мы прибыли из Шира, мы оба! Старый добрый Пиппин, интересно, как он оказался в Минас-Тирите?
dlga_hobbit_general_talk_second_met:hobbit_general_talk_3.1|О, должно быть, это мой дорогой кузен! Мериадок Брендибак, или Мерри, как мы его зовем. Мы хоббиты, {господин/госпожа}, и мы прибыли из Шира, мы оба! Старый добрый Мерри, я удивлен, как он оказался в Эдорасе?
dlga_hobbit_general_talk_3:close_window|Хорошо, до встречи.
dlga_start:hobbit_merry_talk_met.1|Добро пожаловать обратно, {playername}!
dlga_start:hobbit_pippin_talk_met.1|Добро пожаловать обратно, {playername}!
dlga_hobbit_merry_talk_met:close_window|Здравствуйте, господин Мерри.
dlga_hobbit_pippin_talk_met:close_window|Здравствуйте, господин Пиппин.
dlga_start:treebeard_introduce_1|(Вы обнаруживаете, что смотрите на самое удивительное создание. Оно очень высокое и с ветвеобразными конечностями, а кожа похожа на древесную кору с листвоподобной шерстью. Мох покрывает некоторые части его тела. В первый момент вы не заметили ничего, кроме глаз. Эти впалые глаза осматривают вас, медленно и серьезно, но очень проникновенно. Они коричневые, с озорным зеленым огоньком, как-будто их наполняют вековая память и долгие, медленные, размеренные размышления. Но в тоже время эти глаза искрятся настоящей жизнью... вроде игры солнечных бликов в кроне деревьев или на волнах очень глубокого озера.)
dlga_treebeard_introduce_1:treebeard_introduce_2|(Вы собирались сказать что-то, но почувствовали странное удушье, как будто воздух растаял и перестал питать легкие.... почти отчаявшись вдохнуть воздух, вы все-таки сумели справиться со своими чувствами, и тут на вас пристально уставилось огромное древовидное создание, словно на незначительную частицу. Существо продолжало смотреть на вас, как оказалось, другие древесные исполины также наблюдали за вами, будто ожидая, что вы скажете...)
dlga_treebeard_introduce_2:treebeard_introduce_3|Простите за мое вторжение... Но я всего лишь уставший путник, ищущий укрытия после недавних событий... меня зовут {playername}. Позвольте узнать, как зовут вас?
dlga_treebeard_introduce_3:treebeard_introduce_4|(Стволоногий гигант медленно открыл свои уста, которые были скрыты под мелкими прутьями, листьями и мхом. Очень глубоким, медленным и нарастающим голосом он долго объяснял в повеливающей манере:)^  'Грууум... Гммм... Пожалуй, не стоит говорить вам мое имя... пока что, во всяком случае. Это заняло бы слишком много времени. Мое имя ведь росло вместе со мной, а я жил долго, долго, очень долго; так что мое имя — это, считай, история. Настоящие имена повествуют историю вещей, такой, какая она на самом деле; таков мой родной язык - древнеэнтийский, как вы бы его назвали. Это прекрасный язык, но понадобится очень много времени, что бы выразить на нем свои мысли, потоэтому мы почти не говорим на нем, кроме длительных и почетных речей для долгого слушания.'
dlga_treebeard_introduce_4:treebeard_introduce_5|О, да вы Энт! О вас ходят легенды, и я горд, что нахожусь в вашем присутсвтии. Я не хочу надоедать вам, если хотите я уйду.
dlga_treebeard_introduce_5:treebeard_questtalk|(Неторопливый гигант и другие энты остановились на несколько минут в полной тишине, и тодько легкий ветерок, колыхал их лиственные волосы и бороды. Они смотрели друг на друга в течении некоторого времени, пока необычайно резвый Энт, который был похож на рябину, не подал голос. Однако, он замолчал, как только нетороплиый Энт продолжил:)
dlga_start:treebeard_questtalk|ERROR
